plot,lon,lat,cec,clay,orgCarb,sand,silt,orgMat,tot,lab,org,occ,sec,apa
Andal.Cadiz_2817.40725,-5.446005508,36.77282803,20.48,33.33,18.3,33.88,32.68,31.476,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2820.40724,-5.442163706,36.77277191,20.8,32.63,20.8,34.63,32.45,35.776,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2823.40726,-5.439811266,36.77407648,23.33,31.98,26.35,34.13,33.55,45.322,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2824.40726,-5.43800392,36.77465866,19.58,32.2,31.73,34.2,33.9,54.5756,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2824.40727,-5.43818387,36.7746809,19.58,32.2,31.73,34.2,33.9,54.5756,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2832.40727,-5.4288387,36.7757374,19.2,32.65,32.05,34.08,33.15,55.126,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2833.40726,-5.427603049,36.77400045,27.15,32,33.7,35.53,33.03,57.964,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2833.40727,-5.428619985,36.77543197,19.2,32.65,32.05,34.08,33.15,55.126,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2834.40724,-5.427172,36.772971,27.15,32,33.7,35.53,33.03,57.964,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2836.40725,-5.42481627,36.7733639,26.65,32.08,28.28,33.85,34.03,48.6416,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2839.40724,-5.421714276,36.77231844,28.88,31.9,37.48,35.2,32.83,64.4656,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2848.40717,-5.411543939,36.76622668,27.23,32.05,37.2,35.63,32.48,63.984,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2851.40716,-5.407181578,36.76628573,27.95,30.65,37.5,36.28,32.98,64.5,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2854.40716,-5.403899075,36.76601277,26.78,31.93,38.1,34.1,33.83,65.532,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2854.40824,-5.4077081,36.8632416,21.65,30.03,9.83,35.95,34,16.9076,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2855.40716,-5.40306867,36.76582706,26.95,30.88,33.6,34.9,33.75,57.792,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2856.40716,-5.402350516,36.76581055,26.95,30.88,33.6,34.9,33.75,57.792,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2857.40716,-5.400508144,36.76632065,28.4,30.05,32.38,34.85,34.98,55.6936,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2857.40717,-5.40123822,36.76655075,26.95,30.88,33.6,34.9,33.75,57.792,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2858.40716,-5.400345381,36.76636016,28.4,30.05,32.38,34.85,34.98,55.6936,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2858.40717,-5.399368152,36.76671444,28.4,30.05,32.38,34.85,34.98,55.6936,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2859.40717,-5.39890048,36.76732477,26.6,30.68,22.88,34.1,34.98,39.3536,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2859.40718,-5.39837355,36.76759685,26.6,30.68,22.88,34.1,34.98,39.3536,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2860.40717,-5.397842348,36.76720008,26.6,30.68,22.88,34.1,34.98,39.3536,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2860.40718,-5.397219937,36.76756142,26.6,30.68,22.88,34.1,34.98,39.3536,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2861.40718,-5.396362217,36.76803474,26.03,32.08,32.2,34,33.75,55.384,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2862.40718,-5.395537314,36.76820882,26.03,32.08,32.2,34,33.75,55.384,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2863.40717,-5.394640239,36.7671823,23.83,31.68,21.28,33.75,34.18,36.6016,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2863.40718,-5.394763801,36.76791822,23.83,31.68,21.28,33.75,34.18,36.6016,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2864.40716,-5.392777277,36.76657286,24.95,31.53,20,33.68,34.98,34.4,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2864.40717,-5.392933013,36.7666143,24.95,31.53,20,33.68,34.98,34.4,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2865.40716,-5.392284337,36.76643799,24.95,31.53,20,33.68,34.98,34.4,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2866.40716,-5.391243892,36.76625401,25.15,30.95,20.55,33.43,35.08,35.346,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2867.40717,-5.390265472,36.76688269,25.15,30.95,20.55,33.43,35.08,35.346,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2867.40806,-5.3918283,36.8473831,0,0,0,0,0,0,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2868.40718,-5.388767207,36.76828293,23.28,31.53,21.9,34.1,34.53,37.668,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2869.40716,-5.38721404,36.76636612,23.38,32.08,17.95,32.68,35.25,30.874,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2871.40717,-5.385570517,36.76689807,23.38,32.08,17.95,32.68,35.25,30.874,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2872.40716,-5.38403382,36.76676341,23.5,30.98,19.28,34.53,34.25,33.1616,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2873.40716,-5.383532289,36.7667723,23.5,30.98,19.28,34.53,34.25,33.1616,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2873.40717,-5.383390803,36.76693277,23.5,30.98,19.28,34.53,34.25,33.1616,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2874.40717,-5.38215938,36.76728732,22.33,31,18.48,34.75,33.93,31.7856,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2874.40718,-5.381479478,36.76803055,23.35,30.78,16.9,34.5,34.9,29.068,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2875.40718,-5.380589068,36.76841381,23.28,29.88,16.95,35.4,34.83,29.154,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2893.40708,-5.3604259,36.7592034,22.45,32.23,13.55,35.13,32.45,23.306,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Cadiz_2895.40842,-5.361734,36.8799251,23.9,34.08,10.48,29.95,35.98,18.0256,545.8120117,67.43858337,221.908371,124.3141403,39.14185715,93.00902557
Andal.Malaga_3734.40644,-4.4174051,36.7172235,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
Andal.Malaga_3734.40646,-4.41783501,36.71844642,19.53,26.93,15.03,46.83,27.23,25.8516,NA,NA,NA,NA,NA,NA
Andal.Malaga_3736.40650,-4.41535655,36.72267982,19.65,29.25,5.05,44.1,26.6,8.686,NA,NA,NA,NA,NA,NA
Andal.Malaga_3736.40651,-4.4157494,36.7227844,19.65,29.25,5.05,44.1,26.6,8.686,NA,NA,NA,NA,NA,NA
Andal.Malaga_3737.40649,-4.41437253,36.72150622,19.63,29.68,8.63,43.85,26.93,14.8436,NA,NA,NA,NA,NA,NA
CARB_CPI,-5.975446979,39.94316385,13.73,27.4,13.28,39.1,33.85,22.8416,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426
Catal.Barcelona_4259.45949,2.112428444,41.50241931,17.13,27.33,8.95,36.25,36.5,15.394,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Catal.Barcelona_4259.45950,2.11178354,41.50295814,17.13,27.33,8.95,36.25,36.5,15.394,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Catal.Barcelona_4319.45821,2.184953615,41.38713046,17.3,26.45,10.48,39.38,34.18,18.0256,NA,NA,NA,NA,NA,NA
Catal.Barcelona_4541.45984,2.450055191,41.53609834,18.58,29.68,13.53,41.28,29.18,23.2716,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Catal.Barcelona_4542.45985,2.45055777,41.53662502,18.38,29.6,17.45,41.6,29.13,30.014,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Catal.Barcelona_4545.45987,2.454377906,41.53872196,15.6,30.25,14.38,37.95,31.63,24.7336,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Catal.Barcelona_4546.45988,2.455721861,41.53944754,17.8,30.78,12.68,36.95,31.88,21.8096,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Comun.Madrid_4394.44746,-3.714890834,40.42015845,16.85,22.28,9.7,50.68,26.93,16.684,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4394.44747,-3.714844817,40.42049071,16.85,22.28,9.7,50.68,26.93,16.684,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4416.44741,-3.688083496,40.41564345,17.88,23.45,11.03,43.28,33.28,18.9716,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4418.44741,-3.685632879,40.4156391,19.63,24.23,9.58,43.83,32.03,16.4776,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4419.44741,-3.684547003,40.41552728,16.65,25.03,9.48,44.23,30.95,16.3056,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4420.44741,-3.683972424,40.41523236,16.65,25.03,9.48,44.23,30.95,16.3056,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4421.44740,-3.682453455,40.41423932,16.08,24.13,9.78,45.03,30.58,16.8216,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Comun.Madrid_4422.44739,-3.681346122,40.41331102,16.08,24.13,9.78,45.03,30.58,16.8216,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
Extre.Caceres_2456.44254,-5.97725275,39.94031205,13.25,26.98,12.08,40.4,32.8,20.7776,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426
Extre.Caceres_2582.44444,-5.837721136,40.11535754,13,20.8,15.03,53.73,25.48,25.8516,485.1662903,59.9454155,197.2519073,110.5014648,34.79276276,82.67469025
Extre.Caceres_2611.44455,-5.803203385,40.12617795,16.05,24.88,17.13,47.63,27.35,29.4636,485.1662903,59.9454155,197.2519073,110.5014648,34.79276276,82.67469025
Extre.Caceres_7485.44349,-6.087934105,40.02740225,16.2,26.8,8.88,40.1,32.9,15.2736,485.1662903,59.9454155,197.2519073,110.5014648,34.79276276,82.67469025
Extre.Caceres_7486.44349,-6.086064102,40.02805034,14.75,26.43,9.48,39.88,33.7,16.3056,485.1662903,59.9454155,197.2519073,110.5014648,34.79276276,82.67469025
Extre.Caceres_7487.44349,-6.085979613,40.02781992,14.75,26.43,9.48,39.88,33.7,16.3056,485.1662903,59.9454155,197.2519073,110.5014648,34.79276276,82.67469025
HUEC_1,-4.200473338,40.01301576,16.83,30.03,7.5,38.85,31.58,12.9,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
PNVO_GAMU,-0.799722222,42.89861111,23.15,20.3,37.2,41.65,37.83,63.984,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
PNVO_LASERAS,-0.805,42.87777778,23.7,21.58,41.33,41.9,36.4,71.0876,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28001,-4.31263733,40.34074967,12.78,21.58,12.75,55.05,23.5,21.93,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28002,-4.297465141,40.42198235,13.63,24.13,13.03,44.1,31.5,22.4116,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28003,-4.346004391,40.40356299,13.68,22.75,14.15,53.05,23.63,24.338,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28004,-4.394046798,40.32401351,12.2,22.78,10.8,53.88,23.35,18.576,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28005,-4.393725455,40.3255579,10.6,23.1,9.18,52.43,24.28,15.7896,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28006,-4.368583971,40.34015519,14.23,20.88,20.18,53.2,25.73,34.7096,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28007,-4.322201989,40.33918128,11.45,20,15.78,55.78,23.68,27.1416,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28008,-4.356949455,40.4022639,15.23,23.45,12.18,44.43,31.93,20.9496,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28009,-4.342665938,40.39686324,15.9,23.35,11.85,45.48,31.03,20.382,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28010,-4.286523402,40.35434924,13.38,21.7,13.1,53.48,24.83,22.532,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28011,-4.298231599,40.40728042,17.4,23.25,14,44.73,32.18,24.08,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28012,-4.296842837,40.41597147,14.35,23.33,17.03,44.98,31.58,29.2916,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28013,-4.333299579,40.31563075,12.48,21.38,15.78,55.43,23,27.1416,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28014,-4.343129414,40.39883979,17.6,24.15,13.08,45.28,30.73,22.4976,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28015,-4.360211411,40.4021535,15.9,23.43,13.13,44.83,31.68,22.5836,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28102,-4.476231385,40.27068837,13.95,24.35,15.55,50.33,25.7,26.746,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28103,-4.477929832,40.27307206,16.15,25.35,19.65,49.65,25,33.798,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_28112,-4.381776211,40.31680051,13.68,22.8,10.08,53.73,23.48,17.3376,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5001,-4.345014986,40.51297604,14.58,20.35,15.55,54.95,24.9,26.746,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5002,-4.35841606,40.50967525,15.15,20.58,13.03,53.4,26.03,22.4116,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5003,-4.437256846,40.50350546,13.75,22.83,11.75,53.5,24.03,20.21,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5004,-4.341151937,40.49385059,15.03,21.05,12.73,55.38,23.15,21.8956,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5005,-4.354255327,40.48472516,14.73,22.8,12.5,53.63,23.45,21.5,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5006,-4.362508951,40.49088013,14.28,23.18,12.2,53.28,23.55,20.984,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5007,-4.362337744,40.51916018,13.93,20.35,13.1,53.4,26.25,22.532,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5008,-4.388080348,40.51787183,14.58,22.98,10.18,51.65,25.38,17.5096,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5009,-4.435121746,40.50078439,13.2,22.53,11.55,54.43,23.03,19.866,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5010,-4.440592229,40.51267067,14,21.8,10.38,54.88,23.33,17.8536,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5011,-4.324218225,40.48241571,14.7,22.4,13,54.48,23.13,22.36,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5012,-4.320913748,40.47634565,14.43,21.35,13.3,55.98,22.48,22.876,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5013,-4.344511028,40.50192833,15.73,21.48,12.05,53.53,25.13,20.726,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5014,-4.346576512,40.48364377,14.63,22.25,11.68,56.18,21.38,20.0896,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5015,-4.353152758,40.51910596,13.7,20.68,11.9,53.88,25.58,20.468,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5016,-4.360613865,40.50162272,16,22.78,9.8,52.93,24.15,16.856,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5017,-4.430179497,40.49756655,14.13,23.45,12.13,53.05,23.48,20.8636,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5018,-4.431865549,40.49860868,13.98,23.08,11.35,53.7,23.25,19.522,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5019,-4.320676199,40.46422267,12.95,22.18,12.08,55.7,22.35,20.7776,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5020,-4.433271397,40.50588819,13.75,22.13,11.85,52.3,25.03,20.382,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5021,-4.376087632,40.49133181,16.8,23.78,13.18,53.4,22.83,22.6696,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5022,-4.373942803,40.48915022,16.78,22.83,13.35,54.35,22.9,22.962,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5023,-4.390874261,40.49141602,13.35,24.55,8.98,51.03,24.9,15.4456,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5024,-4.396094545,40.51782932,15.93,21.9,13.18,53.63,24.48,22.6696,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5025,-4.397449155,40.52110107,14.6,21.35,10.78,53.63,24.7,18.5416,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5026,-4.387396511,40.51333071,14.63,22.4,10.23,53.5,24.45,17.5956,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5027,-4.343290132,40.49219519,14.98,21.15,12.25,55.6,23.25,21.07,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5028,-4.432837431,40.50047041,13.98,23.08,11.35,53.7,23.25,19.522,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5029,-4.363910706,40.51814167,13.93,21.13,12.53,54.83,23.68,21.5516,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5030,-4.332721304,40.49059691,15.25,21.15,12.83,55.95,23.48,22.0676,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5031,-4.352692788,40.4909324,14.9,21.93,12.05,53.85,24.03,20.726,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5032,-4.359042047,40.48630853,15.08,22.78,12.35,53.6,24.05,21.242,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5033,-4.349025765,40.49577687,14.48,21.68,11.73,53.33,25.13,20.1756,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
SIOE_5034,-4.360138805,40.50848387,15.38,21.13,13.33,53.5,25.38,22.9276,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858
Aquit.Gironde_6425.49399,-1.204555556,44.59855278,24,22.15,32.6,43.73,34.65,56.072,NA,NA,NA,NA,NA,NA
Auver.Allier_4620.51435,2.505519458,46.44412244,14.5,29.58,8.55,36.28,33.83,14.706,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Auver.Allier_4620.51436,2.505376,46.445073,14.5,29.58,8.55,36.28,33.83,14.706,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
Auver.Allier_4621.51440,2.506310009,46.4486959,15.08,26.88,9.55,42.2,31.08,16.426,447.8638611,32.46244431,111.0794373,169.0737457,50.93618774,84.31199646
BELLE_BACHAT1,5.89129499,45.10461311,17.88,12.65,31.8,54.38,33.58,54.696,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_BACHAT6B1,5.885190404,45.10516754,20.15,14.08,32.58,50.05,35.68,56.0376,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_BACHAT6B3,5.88648815,45.10616748,20.38,15.43,33.78,51.83,33.2,58.1016,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_BACHAT6B5,5.891282574,45.1072694,17.53,11.75,35.88,53.95,33.88,61.7136,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_BACHAT6B6,5.89338107,45.10697094,18.83,11.53,35.9,54.9,33.58,61.748,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_PREMOL1,5.857532441,45.11148891,22.7,16.08,47.98,48.25,35.2,82.5256,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_PREMOL4B2,5.849031517,45.09675318,22.58,15.65,45.6,49.6,34.63,78.432,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_PREMOL4B3,5.848234136,45.09515411,22.03,16.13,48.38,49.7,33.75,83.2136,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_PREMOL4B4,5.850029643,45.09765301,21.53,15.2,50.7,49.83,34.98,87.204,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
BELLE_PREMOL4B5,5.852523121,45.10135139,21.4,16.35,46.78,49.3,34.35,80.4616,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
